PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Company_ID,Will_Purchase_Next
3.5751399495289227,-0.36521198587001596,0.28366778752936317,0.7308482388061622,-1.00695555729452,-1.1719635915394602,1.157545252496662,-0.08983843670989204,0.18177663880699738,-0.7479701184950799,34,0
-1.287754370503934,0.5522380555189162,0.4337631188501384,0.7787882941947166,0.3693176295710452,-0.8905164464919817,-0.8179309671536086,-1.0868321983307356,-0.14373731048567784,-0.6755979933828605,35,0
-0.7049971760616864,-0.046466928636109676,-0.7854658405374647,0.9261541063772857,-0.24735081459804495,2.1602599024188036,-0.835960610173924,-0.12689710882838723,-1.5478864548436826,0.9580813318498052,37,1
-1.6952318630464924,0.17958236274431824,-2.2623449008146763,-1.5882287237654853,-1.095468073892094,-2.7006521126210665,0.7816055070099251,0.6712017194298242,0.4750987771399526,1.019039555071027,38,1
0.8616807883224616,-0.8196715946960533,-1.1479021693837161,-1.7867337633964038,-1.3283490997368304,-0.4939102833465179,-0.9299228710919707,1.43499443365408,-0.7291002064106216,-0.3640387987573441,39,1
-1.2655379286291615,-1.9249190239990286,-0.22141536299473027,0.7568345271480221,0.011849182868477325,0.237862189980644,-0.03721141218239207,-1.5273189858198257,0.29227529673633396,0.1305524956052629,41,0
-0.8241082078061386,0.9755522227338332,2.890793338807124,-0.335243986144371,-1.445920811460524,-2.0342727986876192,-0.9404471488324723,1.512021114279869,-0.8791532029002654,-0.676197021210569,42,1
-0.4887755256335304,-1.634500910477778,-0.21269449199241314,-1.4275345201906167,-1.0621002220554214,1.2033830111269932,-1.891675461820429,0.1177257993158272,-0.7419749174889625,0.6555977601998486,43,1
1.2626899955882438,1.6492595898160576,-0.7720092317782448,-0.7958271131899042,-1.2970748904708733,1.9541553961895954,-1.2263601839731875,-0.1366790296469564,0.7681852609483897,-0.7281309402433571,44,1
-4.332626872796813,-1.1377907276957084,0.14071748017567423,-0.8152580870273803,0.01885312101785661,-0.6498847698641679,-0.24274057750782801,-0.5630044090843402,0.4337764407063161,0.05634101672698933,45,0
-0.040134160472367675,-0.900224958025857,0.436466460781997,-0.15270668205825894,1.347792512177204,1.716971376108764,-1.6189997718024982,2.05075644858603,1.6553157204248627,-0.27188148593612,46,1
-6.097056352231077,4.086549091913249,-0.378334127852226,0.35841619091080507,0.15597288686389835,-1.227377916174988,0.8082640954295918,-0.17261134940787584,-0.20976144956314627,0.66663244170797,47,1
1.266473483722334,-1.1392625684133906,0.31411784406197185,0.2137548178312394,-0.6378478687433349,0.22050788567635302,0.396555575699596,-0.9536688034736991,0.3648811440087635,-0.04525893796541757,48,1
4.101237410931778,-2.864482444960194,1.0864720469885836,-1.0784768743291333,0.3950776004903236,0.20031414066560552,2.1114531745788288,0.22268137514057354,0.749512883766203,1.7682946002987148,49,1
1.5226386895301651,3.018031892491293,1.0227476162331324,2.392741266110727,-0.33411392523446104,0.8185965968105207,-1.8580579386488676,0.546480400061318,-1.4996631106773244,0.241047477850051,50,1
-0.3831113416213701,-2.3215234212309244,-0.6089372790924535,5.116692971746123,2.068490432268594,0.051566222851848524,-0.6705414497394759,-0.3353715005393794,0.6354350637640447,0.309199361518253,51,1
-0.37141646752246676,0.9648833062526961,3.2869637495340864,-0.6755034272684829,0.30288857672408304,-0.8231502200715913,-1.2703135317670429,-0.7562686895652483,0.8754824574136169,-0.42797055321431093,53,1
-4.64140366959638,1.1778437542264684,3.0599928534043017,-2.2904185925314433,1.5279401895738767,1.0321568760603466,0.42126753422830515,0.9455108009782558,-1.1881594317375268,0.5720467657520936,54,0
-0.7759555443903579,1.1215627357243012,1.3194679370406592,0.026333770256173082,-2.3429144558780113,0.5992645654839078,0.5698138672385451,1.1177079474048635,1.9151433598446335,-1.5840716941990742,55,1
-1.4368592595900576,-0.8805373769487299,-0.01073799658791078,0.3370275129566339,-2.498331580514619,0.03559635824308684,0.8088978684940125,0.38914328347992777,-0.7163365597287512,0.48694081459842486,56,1
-1.5557218427400148,-1.8827636087308355,3.5107177471989703,-2.089731063006853,0.2558063145899257,0.7699650117150451,1.1186591342538241,0.7501252606961808,0.7662673038356271,0.7673002681797791,57,0
-4.8052558366863405,-0.8140987103011584,1.04993715523287,-0.7224245958964101,-1.4383346387091063,0.5930341269455002,-0.516623845494258,-0.9446043617251983,0.17778738931243798,-0.2134663858260374,58,0
-3.3622787353821075,-0.8773407740482082,1.9566667795063526,1.0482089662680405,-1.3987990245697166,-0.1353346371067598,-1.147268464538278,-0.36042621969907573,0.20213068473483103,0.8989674142097933,59,0
-1.9001623970454078,-2.167358815132869,-0.9414882544655384,-1.6018484791791276,-1.4346575655397418,1.7560846555909975,1.4117064687820486,0.655526290454154,-0.7194813848946686,-0.4658557410274397,60,0
-2.9363001920342784,4.576547910128938,-1.1892907828648613,-1.0615200765067696,2.287595730977425,-1.0585807240823732,1.3255017515238843,1.7676555961211529,0.9464450872459895,2.1343662221186976,61,0
0.8518993287993724,1.1210670947737285,-2.455145857000541,-0.4911328556705252,1.2760278084916161,0.33468844349410065,-1.8358360313398707,0.1152464591055731,0.3202679297557693,0.10281119853218951,62,1
-1.7466405684279274,1.4800288371800008,-1.1038579561695947,1.2030680960364053,2.2654341630933006,0.9933574430136614,1.803153096379216,-0.9072861268345332,1.0037552153396687,-0.5100958271881649,63,0
1.9579092866233263,-0.5969476956669084,-0.9804923938671728,-0.10647150677070015,0.9900860776286226,-0.33838326209093833,-1.5279164773313725,-0.11069687265440863,1.6065961422316244,-0.5911939287418899,64,0
2.748497730517287,1.116032090684276,0.2677115614908391,1.4443538747283733,-0.1486511285743658,1.353763565804478,0.7495905985795545,-1.7934777107160846,-0.0807017014094044,-0.13081417152856933,65,1
2.4754478942379823,1.0644426722779718,-1.2583983387862199,-1.166129073046026,2.526494433935721,-0.4514211245882462,0.16984637876877148,1.5549583384288228,-0.13787326588646695,-0.6074582929812107,66,1
2.264512755018028,-1.2104094160624441,-1.0585195960629443,0.42346443266474637,0.06046783302264214,-1.0857155428614114,-0.2012063311456686,1.7966527348747299,0.5907672281486984,-0.6865767036941803,67,1
2.680518274253419,1.9272964886459307,-2.3530599900039695,-2.1136423862072866,0.4555123974563401,3.010891680219709,0.3939773732181103,1.9287629566883664,1.0237735752092594,-0.15013369924941014,68,1
0.8320392414544322,1.189623338137329,-1.9884192636482592,-2.523717733574924,-0.6832314737549448,-1.260381725829719,0.7419349041662396,-0.29737597590976195,0.01405967413786635,0.23000489420228046,69,1
-0.14715332700765407,-1.1562427287673254,-0.8257392603234057,1.2133903301502296,-0.36418515771770293,0.7944740518327839,-1.8068220934606745,1.6590486421516932,-0.10771172094387264,0.20970002674519556,70,0
-0.7369043976094346,1.1262215239947655,-0.7397190664011556,-1.2637401533708457,2.098066948345459,-0.35970701521315446,0.05425280337177087,-1.8119144042459387,0.030815156650193742,-0.13098876763872175,71,1
-0.7702847788741309,-1.1548834521786315,0.5813743814446829,-0.7225882885104358,1.34152075603475,0.060231729368296495,-0.6071265775730138,-0.7838509965296377,-1.6057107147727419,0.21751052534647944,72,0
-4.678206381340446,-3.297923549173144,0.4257223698564069,0.23818638244327958,0.5316972164750349,-1.1662813418077058,-0.06374423275014654,0.4243303454513157,0.1379805266857701,0.2587120682244301,73,1
1.3651254537796698,1.3658491931900343,1.4210455003552418,-0.2086363117925716,0.07187885200722517,2.3514015673919,-0.19555825740602897,-0.10181186469856228,0.43697285319321927,-0.315663327373672,75,1
5.323799431201371,-0.59427908146723,1.9855466124474193,0.27389695697257493,0.11313031466803214,-1.2291431162626483,-1.974019668252073,-1.8318751046072668,1.5975427728787828,2.3942874471761066,76,0
-2.6259390956469373,-1.3024505292298683,-0.17307289666923836,-0.9138660009052264,1.195528412980909,0.35694940394654817,-0.06530936558705194,0.2023231471779478,-0.2995754176668962,0.12480987242720785,77,1
2.9285647475512917,-0.19858151577580116,-0.7276831084535852,0.1830587604428809,-0.1884976065525025,-1.2637557875061918,1.0259170099288581,0.2296571255552204,-1.0664205019039719,-0.11884541021450053,78,0
-0.5486809195190645,-2.381679492832283,-0.824872026816077,0.5998688022427965,0.5090689051231616,-0.421655393233679,-0.047250228994971,-0.04657522354628169,0.8443382380753255,-0.24252724884496252,79,0
3.2839024423134218,-3.3404628889141357,0.5811607013026376,-0.5765304249418823,1.2468185578448965,0.4576111489814131,-0.3953141639256901,0.43479538762391456,0.41459059000302834,2.2109730971045796,80,1
-1.1715747727942847,-1.37448794859005,0.5233365093545962,-0.6902535298196656,-0.3957908244349389,-1.0475009324560915,1.0332823353592866,0.6775142916751746,-0.24069997962003448,-1.1037334518099526,81,0
-2.682681507588298,-0.5718013160978838,0.9246143950149026,1.02141214425774,0.2284909393238043,0.8766808622308613,-0.15613261763818276,-1.2773442888821323,-0.524518372673088,-0.43942283532804827,82,0
2.5528051935974956,-0.7291119606771354,-0.0820872430165499,0.07484436576805263,-0.9107276536470026,-1.0515039500272823,-0.971020224030772,0.3439446089358081,-1.1975111198658879,-0.04097113108968074,83,0
3.130384422039143,0.5549846100080613,-1.1741320258091925,-0.2843341493955418,0.13689199705915905,0.5923097999761096,0.5611900003739576,-0.323260342470385,-1.7560934030147668,-0.924377097768048,84,1
1.1147034779359046,-1.7823239309332102,-1.7125204517610921,-0.7672506242458901,1.2554626432538027,-0.9513758820648159,-0.671380200749002,0.741517629307993,0.048645598377835046,-0.19159403459258179,85,0
2.276450925174686,0.6388306222561371,0.4190110875262209,1.221162816396769,0.5153615782919365,-2.0892327227874756,-0.9407564527052809,1.5987482831414666,0.06369315313522102,-1.0421935639245894,86,0
0.39276487867685944,1.4330108089339826,-0.21387060157974006,2.353615599221137,1.1957481990234833,0.4508979479694471,1.1287698011877376,1.0161366135389156,-1.3360526250856055,0.15511622492028015,87,1
0.4991471166357563,0.5350201328450903,-0.8780902967461711,-0.09501939700619037,-0.016964078422114177,0.6046682707108937,-0.03212424801504435,-1.364955469083203,0.1525135473650803,0.12333514190150398,88,1
3.1732770410422084,-0.07217407102330071,3.6729596360167784,-0.045355626782753324,2.181055476271226,0.735051981733273,2.050004448110527,0.2764532261834402,-0.07550874605396914,0.4285090050733855,89,0
1.458549502106528,1.3790290831296392,-0.4790993019635948,0.7692550208482116,-2.201221805659595,-1.427475634067045,0.6512662994753617,0.4927991210458188,-0.8863453527653381,0.36566468342436664,90,1
2.371607434579454,-1.1272178966683417,-1.2309939113415298,-1.2357486362254264,1.2462784562266445,-1.4625923686392888,-0.21090969849896032,-1.1033260867554462,0.09887717371448099,-0.6866093902767648,91,0
0.321819531543391,-0.1660611521200495,-0.0024825913940405386,0.4470889341781885,0.6995615976307341,0.18766747821792518,0.9107465139411843,1.4587615193652745,-0.46001174491982827,-0.9503436455277945,92,0
2.9823102293653507,0.5929060293434663,-0.6876282502264363,-0.4621062273724579,-0.16805241285910966,-0.9457427356592389,-1.0736912601844832,-0.8931286424856352,-0.5784870281765204,-0.5730334860140198,93,1
0.27539362717563204,2.7415509353737875,1.7621967604083535,-2.7073645532928907,0.6723930892140194,0.10045899080204462,-1.957120512943466,-0.06579676783015505,-0.9516391118193348,-0.2836329899359387,94,0
-4.059144770010354,0.5158543389532124,-2.3930958300289693,2.019526753429005,-0.34048697477578593,-0.7016984512831965,0.046382315552893544,0.18392904004313662,2.5843968387737166,0.06275551970624813,95,0
-1.840263005851097,-2.0261223068852234,-2.0784153998921573,-0.15549531607805628,1.0574186512458277,0.9804928660017391,-0.5092102512278572,0.9442619526271151,-1.1289024173999445,0.7009057530240732,96,0
-1.0507401367973983,0.6008469506340628,2.225187786654594,2.4045745234712372,1.5090657953493107,-0.5512686420945152,0.18634603289305773,-0.20287779258420746,-0.9348706518278634,-1.2418714136263407,97,1
-0.456477794153762,-2.4469516517652647,-0.5570566983226084,0.8789311370256506,0.2558711345312825,0.20784600473725887,1.1803612442250486,-0.9400908744930087,-1.0060488047182743,-0.3762987860365691,98,0
1.200727411347427,1.3421884519186305,-0.8561384588060063,-1.0408380547543552,-1.4941274771362458,0.017731449553120327,1.637216264925226,-1.1418329648901082,0.726134117464152,-0.971350950661895,100,1
